filename	Owner	Submitter	Sample Collector	MassIVE ID	ATTRIBUTE_batch	ATTRIBUTE_region	ATTRIBUTE_descriptor	ATTRIBUTE_type	ATTRIBUTE_type2	ATTRIBUTE_Year	ATTRIBUTE_Latitude	ATTRIBUTE_Longitude	ATTRIBUTE_Depth	ATTRIBUTE_ecosystem	ATTRIBUTE_Volume	ATTRIBUTE_SPEcartridge	ATTRIBUTE_Filtration	ATTRIBUTE_Depth_bucket	ATTRIBUTE_distance_to_coast_m	ATTRIBUTE_distancetocoast_bucket	ATTRIBUTE_distance_to_coast_km
CCE_P1706_151_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	35.118	-122.601	10	Open Ocean	1	PPL	notthere	surface to 20m	142870.54	>20km	142.87054
CCE_P1706_152_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	35.118	-122.601	4	Open Ocean	1	PPL	notthere	surface to 20m	142870.54	>20km	142.87054
Taitao2018_E13_12m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	Patagonia 2018	SAMPLE	SAMPLE	2019	-43.9281	-75.1021	12	Coastal	notthere	PPL	notthere	surface to 20m	147131.33	>20km	147.13133
Taitao2018_E13_2m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	Patagonia 2018	SAMPLE	SAMPLE	2019	-43.9281	-75.1021	2	Coastal	notthere	PPL	notthere	surface to 20m	147131.33	>20km	147.13133
CCE_P1706_129_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.518	-122.235	102	Open Ocean	1	PPL	notthere	100 to 500m	153750.77	>20km	153.75077
CCE_P1706_130_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.518	-122.235	75	Open Ocean	1	PPL	notthere	20 to 100m	153750.77	>20km	153.75077
CCE_P1706_131_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.518	-122.235	30	Open Ocean	1	PPL	notthere	20 to 100m	153750.77	>20km	153.75077
CCE_P1706_132_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.518	-122.235	20	Open Ocean	1	PPL	notthere	surface to 20m	153750.77	>20km	153.75077
CCE_P1706_133_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.518	-122.235	10	Open Ocean	1	PPL	notthere	surface to 20m	153750.77	>20km	153.75077
CCE_P1706_134_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.518	-122.235	2	Open Ocean	1	PPL	notthere	surface to 20m	153750.77	>20km	153.75077
ETNP_41.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	21.5	-109.5	100	Open Ocean	1	PPL	unfiltered	20 to 100m	157537.02	>20km	157.53702
ETNP_42.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	21.5	-109.5	12	Open Ocean	1	PPL	unfiltered	surface to 20m	157537.02	>20km	157.53702
ETNP_43.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	21.5	-109.5	595	Open Ocean	1	PPL	unfiltered	>500m	157537.02	>20km	157.53702
ETNP_44.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	21.5	-109.5	415	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
ETNP_45.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	21.5	-109.5	164	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
ETNP18_Profiles_71.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	90	Open Ocean	1	PPL	unfiltered	20 to 100m	157537.02	>20km	157.53702
ETNP18_Profiles_72.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	80	Open Ocean	1	PPL	unfiltered	20 to 100m	157537.02	>20km	157.53702
ETNP18_Profiles_73.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	70	Open Ocean	1	PPL	unfiltered	20 to 100m	157537.02	>20km	157.53702
ETNP18_Profiles_74.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	60	Open Ocean	1	PPL	unfiltered	20 to 100m	157537.02	>20km	157.53702
ETNP18_Profiles_75.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	25	Open Ocean	1	PPL	unfiltered	20 to 100m	157537.02	>20km	157.53702
ETNP18_Profiles_76.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	11	Open Ocean	1	PPL	unfiltered	surface to 20m	157537.02	>20km	157.53702
ETNP18_Profiles_77.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	50	Open Ocean	1	PPL	unfiltered	20 to 100m	157537.02	>20km	157.53702
ETNP18_Profiles_78.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	40	Open Ocean	1	PPL	unfiltered	20 to 100m	157537.02	>20km	157.53702
ETNP18_Profiles_79.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	298	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
ETNP18_Profiles_80.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	250	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
ETNP18_Profiles_81.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	200	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
ETNP18_Profiles_82.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	170	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
ETNP18_Profiles_83.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	150	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
ETNP18_Profiles_84.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	130	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
ETNP18_Profiles_85.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2018	21.5	-109.5	120	Open Ocean	1	PPL	unfiltered	100 to 500m	157537.02	>20km	157.53702
P2107_276.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	35.20457	-123.05117	201	Open Ocean	1	PPL	notthere	100 to 500m	160426.96	>20km	160.42696
P2107_277.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	35.20457	-123.05117	120	Open Ocean	1	PPL	notthere	100 to 500m	160426.96	>20km	160.42696
P2107_278.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	35.20457	-123.05117	89	Open Ocean	1	PPL	notthere	20 to 100m	160426.96	>20km	160.42696
P2107_279.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	35.20457	-123.05117	60	Open Ocean	1	PPL	notthere	20 to 100m	160426.96	>20km	160.42696
P2107_280.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	35.20457	-123.05117	45	Open Ocean	1	PPL	notthere	20 to 100m	160426.96	>20km	160.42696
P2107_281.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	35.20457	-123.05117	30	Open Ocean	1	PPL	notthere	20 to 100m	160426.96	>20km	160.42696
P2107_282.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	35.20457	-123.05117	15	Open Ocean	1	PPL	notthere	surface to 20m	160426.96	>20km	160.42696
P2107_283.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	35.20457	-123.05117	5	Open Ocean	1	PPL	notthere	surface to 20m	160426.96	>20km	160.42696
CCE_P1706_201_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.218	-122.452	99	Open Ocean	1	PPL	notthere	20 to 100m	170826.1	>20km	170.8261
CCE_P1706_202_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.218	-122.452	76	Open Ocean	1	PPL	notthere	20 to 100m	170826.1	>20km	170.8261
CCE_P1706_203_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.218	-122.452	34	Open Ocean	1	PPL	notthere	20 to 100m	170826.1	>20km	170.8261
CCE_P1706_204_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.218	-122.452	25	Open Ocean	1	PPL	notthere	20 to 100m	170826.1	>20km	170.8261
CCE_P1706_205_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.218	-122.452	16	Open Ocean	1	PPL	notthere	surface to 20m	170826.1	>20km	170.8261
CCE_P1706_206_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.218	-122.452	3	Open Ocean	1	PPL	notthere	surface to 20m	170826.1	>20km	170.8261
CCE_P1706_195_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.101	-122.586	101	Open Ocean	1	PPL	notthere	100 to 500m	186257.88	>20km	186.25788
CCE_P1706_196_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.101	-122.586	73	Open Ocean	1	PPL	notthere	20 to 100m	186257.88	>20km	186.25788
CCE_P1706_197_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.101	-122.586	41	Open Ocean	1	PPL	notthere	20 to 100m	186257.88	>20km	186.25788
CCE_P1706_198_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.101	-122.586	31	Open Ocean	1	PPL	notthere	20 to 100m	186257.88	>20km	186.25788
CCE_P1706_199_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.101	-122.586	15	Open Ocean	1	PPL	notthere	surface to 20m	186257.88	>20km	186.25788
CCE_P1706_200_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.101	-122.586	2	Open Ocean	1	PPL	notthere	surface to 20m	186257.88	>20km	186.25788
Taitao2018_E9_18m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	Patagonia 2018	SAMPLE	SAMPLE	2019	-43.1838	-75.1082	18	Coastal	notthere	PPL	notthere	surface to 20m	194166.89	>20km	194.16689
Taitao2018_E9_2m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	Patagonia 2018	SAMPLE	SAMPLE	2019	-43.1838	-75.1082	2	Coastal	notthere	PPL	notthere	surface to 20m	194166.89	>20km	194.16689
Taitao2018_E9_900m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	Patagonia 2018	SAMPLE	SAMPLE	2019	-43.1838	-75.1082	900	Coastal	notthere	PPL	notthere	surface to 20m	194166.89	>20km	194.16689
CCE_P1706_219_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	90	Open Ocean	1	PPL	notthere	20 to 100m	203738.01	>20km	203.73801
CCE_P1706_220_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	90	Open Ocean	1	PPL	notthere	20 to 100m	203738.01	>20km	203.73801
CCE_P1706_221_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	70	Open Ocean	1	PPL	notthere	20 to 100m	203738.01	>20km	203.73801
CCE_P1706_222_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	70	Open Ocean	1	PPL	notthere	20 to 100m	203738.01	>20km	203.73801
CCE_P1706_223_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	50	Open Ocean	1	PPL	notthere	20 to 100m	203738.01	>20km	203.73801
CCE_P1706_224_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	50	Open Ocean	1	PPL	notthere	20 to 100m	203738.01	>20km	203.73801
CCE_P1706_225_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	30	Open Ocean	1	PPL	notthere	20 to 100m	203738.01	>20km	203.73801
CCE_P1706_226_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	30	Open Ocean	1	PPL	notthere	20 to 100m	203738.01	>20km	203.73801
CCE_P1706_227_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	20	Open Ocean	1	PPL	notthere	surface to 20m	203738.01	>20km	203.73801
CCE_P1706_228_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	20	Open Ocean	1	PPL	notthere	surface to 20m	203738.01	>20km	203.73801
CCE_P1706_229_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	2	Open Ocean	1	PPL	notthere	surface to 20m	203738.01	>20km	203.73801
CCE_P1706_230_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.46513	-122.9795	2	Open Ocean	1	PPL	notthere	surface to 20m	203738.01	>20km	203.73801
CCE_P1706_189_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	33.818	-122.701	119	Open Ocean	1	PPL	notthere	100 to 500m	207278.89	>20km	207.27889
CCE_P1706_190_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	33.818	-122.701	100	Open Ocean	1	PPL	notthere	20 to 100m	207278.89	>20km	207.27889
CCE_P1706_191_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	33.818	-122.701	49	Open Ocean	1	PPL	notthere	20 to 100m	207278.89	>20km	207.27889
CCE_P1706_192_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	33.818	-122.701	35	Open Ocean	1	PPL	notthere	20 to 100m	207278.89	>20km	207.27889
CCE_P1706_193_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	33.818	-122.701	20	Open Ocean	1	PPL	notthere	surface to 20m	207278.89	>20km	207.27889
CCE_P1706_194_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	33.818	-122.701	3	Open Ocean	1	PPL	notthere	surface to 20m	207278.89	>20km	207.27889
CCE_P1706_207_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	92	Open Ocean	1	PPL	notthere	20 to 100m	211387.77	>20km	211.38777
CCE_P1706_208_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	92	Open Ocean	1	PPL	notthere	20 to 100m	211387.77	>20km	211.38777
CCE_P1706_209_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	70	Open Ocean	1	PPL	notthere	20 to 100m	211387.77	>20km	211.38777
CCE_P1706_210_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	70	Open Ocean	1	PPL	notthere	20 to 100m	211387.77	>20km	211.38777
CCE_P1706_211_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	50	Open Ocean	1	PPL	notthere	20 to 100m	211387.77	>20km	211.38777
CCE_P1706_212_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	50	Open Ocean	1	PPL	notthere	20 to 100m	211387.77	>20km	211.38777
CCE_P1706_213_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	30	Open Ocean	1	PPL	notthere	20 to 100m	211387.77	>20km	211.38777
CCE_P1706_214_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	30	Open Ocean	1	PPL	notthere	20 to 100m	211387.77	>20km	211.38777
CCE_P1706_215_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	20	Open Ocean	1	PPL	notthere	surface to 20m	211387.77	>20km	211.38777
CCE_P1706_216_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	20	Open Ocean	1	PPL	notthere	surface to 20m	211387.77	>20km	211.38777
CCE_P1706_217_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	2	Open Ocean	1	PPL	notthere	surface to 20m	211387.77	>20km	211.38777
CCE_P1706_218_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	California Current 2017	SAMPLE	SAMPLE	2017	34.41526	-123.0374	2	Open Ocean	1	PPL	notthere	surface to 20m	211387.77	>20km	211.38777
ETNP_1.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	32.5	-120.5	85	Open Ocean	1	PPL	unfiltered	20 to 100m	215525.14	>20km	215.52514
ETNP_10.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	32.5	-120.5	12	Open Ocean	1	PPL	unfiltered	surface to 20m	215525.14	>20km	215.52514
ETNP_2.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	32.5	-120.5	411	Open Ocean	1	PPL	unfiltered	100 to 500m	215525.14	>20km	215.52514
ETNP_4.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	32.5	-120.5	180	Open Ocean	1	PPL	unfiltered	100 to 500m	215525.14	>20km	215.52514
ETNP_5.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	32.5	-120.5	558	Open Ocean	1	PPL	unfiltered	>500m	215525.14	>20km	215.52514
ETNP_7.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	32.5	-120.5	75	Open Ocean	1	PPL	unfiltered	20 to 100m	215525.14	>20km	215.52514
ETNP_8.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	32.5	-120.5	62	Open Ocean	1	PPL	unfiltered	20 to 100m	215525.14	>20km	215.52514
ETNP_9.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	Pacific OMZ 2018	SAMPLE	SAMPLE	2017	32.5	-120.5	25	Open Ocean	1	PPL	unfiltered	20 to 100m	215525.14	>20km	215.52514
