filename	Owner	Submitter	Sample Collector	MassIVE ID	ATTRIBUTE_batch	ATTRIBUTE_region	ATTRIBUTE_type	ATTRIBUTE_descriptor	ATTRIBUTE_dataset	ATTRIBUTE_ecosystem	ATTRIBUTE_Year	ATTRIBUTE_Latitude	ATTRIBUTE_Longitude	ATTRIBUTE_Depth	ATTRIBUTE_Volume	ATTRIBUTE_SPEcartridge	ATTRIBUTE_Filtration
CCE_P1706_147_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	35.118	-122.601	120	1	PPL	notthere
CCE_P1706_148_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	35.118	-122.601	100	1	PPL	notthere
CCE_P1706_149_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	35.118	-122.601	39	1	PPL	notthere
CCE_P1706_150_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	35.118	-122.601	19	1	PPL	notthere
CCE_P1706_151_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	35.118	-122.601	10	1	PPL	notthere
CCE_P1706_152_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	35.118	-122.601	4	1	PPL	notthere
Taitao2018_E13_12m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	SAMPLE	Patagonia 2018	Patagonia 2018	Coastal	2019	-43.9281	-75.1021	notthere	notthere	PPL	notthere
Taitao2018_E13_2m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	SAMPLE	Patagonia 2018	Patagonia 2018	Coastal	2019	-43.9281	-75.1021	notthere	notthere	PPL	notthere
CCE_P1706_129_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.518	-122.235	102	1	PPL	notthere
CCE_P1706_130_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.518	-122.235	75	1	PPL	notthere
CCE_P1706_131_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.518	-122.235	30	1	PPL	notthere
CCE_P1706_132_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.518	-122.235	20	1	PPL	notthere
CCE_P1706_133_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.518	-122.235	10	1	PPL	notthere
CCE_P1706_134_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.518	-122.235	2	1	PPL	notthere
ETNP_41.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	21.5	-109.5	100	1	PPL	unfiltered
ETNP_42.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	21.5	-109.5	12	1	PPL	unfiltered
ETNP_43.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	21.5	-109.5	595	1	PPL	unfiltered
ETNP_44.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	21.5	-109.5	415	1	PPL	unfiltered
ETNP_45.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	21.5	-109.5	164	1	PPL	unfiltered
ETNP18_Profiles_71.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	90	1	PPL	unfiltered
ETNP18_Profiles_72.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	80	1	PPL	unfiltered
ETNP18_Profiles_73.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	70	1	PPL	unfiltered
ETNP18_Profiles_74.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	60	1	PPL	unfiltered
ETNP18_Profiles_75.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	25	1	PPL	unfiltered
ETNP18_Profiles_76.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	11	1	PPL	unfiltered
ETNP18_Profiles_77.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	50	1	PPL	unfiltered
ETNP18_Profiles_78.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	40	1	PPL	unfiltered
ETNP18_Profiles_79.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	298	1	PPL	unfiltered
ETNP18_Profiles_80.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	250	1	PPL	unfiltered
ETNP18_Profiles_81.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	200	1	PPL	unfiltered
ETNP18_Profiles_82.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	170	1	PPL	unfiltered
ETNP18_Profiles_83.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	150	1	PPL	unfiltered
ETNP18_Profiles_84.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	130	1	PPL	unfiltered
ETNP18_Profiles_85.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2018	21.5	-109.5	120	1	PPL	unfiltered
P2107_276.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.20457	-123.05117	201	1	PPL	notthere
P2107_277.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.20457	-123.05117	120	1	PPL	notthere
P2107_278.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.20457	-123.05117	89	1	PPL	notthere
P2107_279.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.20457	-123.05117	60	1	PPL	notthere
P2107_280.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.20457	-123.05117	45	1	PPL	notthere
P2107_281.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.20457	-123.05117	30	1	PPL	notthere
P2107_282.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.20457	-123.05117	15	1	PPL	notthere
P2107_283.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.20457	-123.05117	5	1	PPL	notthere
CCE_P1706_201_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.218	-122.452	99	1	PPL	notthere
CCE_P1706_202_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.218	-122.452	76	1	PPL	notthere
CCE_P1706_203_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.218	-122.452	34	1	PPL	notthere
CCE_P1706_204_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.218	-122.452	25	1	PPL	notthere
CCE_P1706_205_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.218	-122.452	16	1	PPL	notthere
CCE_P1706_206_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.218	-122.452	3	1	PPL	notthere
CCE_P1706_195_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.101	-122.586	101	1	PPL	notthere
CCE_P1706_196_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.101	-122.586	73	1	PPL	notthere
CCE_P1706_197_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.101	-122.586	41	1	PPL	notthere
CCE_P1706_198_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.101	-122.586	31	1	PPL	notthere
CCE_P1706_199_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.101	-122.586	15	1	PPL	notthere
CCE_P1706_200_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.101	-122.586	2	1	PPL	notthere
Taitao2018_E9_18m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	SAMPLE	Patagonia 2018	Patagonia 2018	Coastal	2019	-43.1838	-75.1082	notthere	notthere	PPL	notthere
Taitao2018_E9_2m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	SAMPLE	Patagonia 2018	Patagonia 2018	Coastal	2019	-43.1838	-75.1082	notthere	notthere	PPL	notthere
Taitao2018_E9_900m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	SAMPLE	Patagonia 2018	Patagonia 2018	Coastal	2019	-43.1838	-75.1082	notthere	notthere	PPL	notthere
CCE_P1706_219_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	90	1	PPL	notthere
CCE_P1706_220_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	90	1	PPL	notthere
CCE_P1706_221_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	70	1	PPL	notthere
CCE_P1706_222_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	70	1	PPL	notthere
CCE_P1706_223_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	50	1	PPL	notthere
CCE_P1706_224_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	50	1	PPL	notthere
CCE_P1706_225_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	30	1	PPL	notthere
CCE_P1706_226_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	30	1	PPL	notthere
CCE_P1706_227_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	20	1	PPL	notthere
CCE_P1706_228_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	20	1	PPL	notthere
CCE_P1706_229_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	2	1	PPL	notthere
CCE_P1706_230_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.46513	-122.9795	2	1	PPL	notthere
CCE_P1706_189_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	33.818	-122.701	119	1	PPL	notthere
CCE_P1706_190_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	33.818	-122.701	100	1	PPL	notthere
CCE_P1706_191_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	33.818	-122.701	49	1	PPL	notthere
CCE_P1706_192_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	33.818	-122.701	35	1	PPL	notthere
CCE_P1706_193_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	33.818	-122.701	20	1	PPL	notthere
CCE_P1706_194_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	33.818	-122.701	3	1	PPL	notthere
CCE_P1706_207_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	92	1	PPL	notthere
CCE_P1706_208_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	92	1	PPL	notthere
CCE_P1706_209_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	70	1	PPL	notthere
CCE_P1706_210_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	70	1	PPL	notthere
CCE_P1706_211_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	50	1	PPL	notthere
CCE_P1706_212_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	50	1	PPL	notthere
CCE_P1706_213_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	30	1	PPL	notthere
CCE_P1706_214_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	30	1	PPL	notthere
CCE_P1706_215_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	20	1	PPL	notthere
CCE_P1706_216_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	20	1	PPL	notthere
CCE_P1706_217_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	2	1	PPL	notthere
CCE_P1706_218_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.41526	-123.0374	2	1	PPL	notthere
ETNP_1.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	32.5	-120.5	85	1	PPL	unfiltered
ETNP_10.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	32.5	-120.5	12	1	PPL	unfiltered
ETNP_2.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	32.5	-120.5	411	1	PPL	unfiltered
ETNP_4.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	32.5	-120.5	180	1	PPL	unfiltered
ETNP_5.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	32.5	-120.5	558	1	PPL	unfiltered
ETNP_7.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	32.5	-120.5	75	1	PPL	unfiltered
ETNP_8.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	32.5	-120.5	62	1	PPL	unfiltered
ETNP_9.mzML	laluwihare@ucsd.edu	ikoester@ucsd.edu	notthere	MSV000085480	OMZ	US Pacific offshore	SAMPLE	Pacific OMZ 2018	Pacific OMZ 2018	Open Ocean	2017	32.5	-120.5	25	1	PPL	unfiltered
P2107_268.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.15727	-123.8855	202	1	PPL	notthere
P2107_269.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.15727	-123.8855	122	1	PPL	notthere
P2107_270.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.15727	-123.8855	89	1	PPL	notthere
P2107_271.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.15727	-123.8855	70	1	PPL	notthere
P2107_272.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.15727	-123.8855	55	1	PPL	notthere
P2107_273.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.15727	-123.8855	45	1	PPL	notthere
P2107_274.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.15727	-123.8855	20	1	PPL	notthere
P2107_275.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	35.15727	-123.8855	6	1	PPL	notthere
CCE_P1706_177_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.04581	-122.8213	153	1	PPL	notthere
CCE_P1706_178_MSMS.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	dpetras@ucr.edu	MSV000082082	CCE-2017	US Pacific offshore	SAMPLE	California Current 2017	California Current 2017	Open Ocean	2017	34.04581	-122.8213	153	1	PPL	notthere
